Country,Year,"Adolescent fertility rate (births per 1,000 women ages 15-19)"
Low income,2012,110.418550312148
Low income,2011,112.696697912264
Low income,2010,113.380449886158
Low income,2009,114.088638537254
Low income,2008,116.863199103078
Low income,2007,118.738042507001
Low income,2006,120.577014821102
Low income,2005,122.208225653091
Low income,2004,123.524380356842
Low income,2003,125.033817438166
Low income,2002,127.42697766597
Low income,2001,128.727891119647
Low income,2000,128.416653324211
Low income,1999,130.661878327845
Low income,1998,129.681011361501
Low income,1997,131.251937360542
Low income,1996,133.660579388846
Low income,1995,132.546027008473
Low income,1994,133.913460038288
Low income,1993,133.970461546642
Low income,1992,131.125804009179
Low income,1991,133.023720337385
Low income,1990,132.399691420302
Low income,1989,131.187492224194
Low income,1988,132.701231710812
Low income,1987,133.965413674231
Low income,1986,135.470157299204
Low income,1985,136.884240834389
Low income,1984,137.011266766127
Low income,1983,137.482480558487
Low income,1982,138.454938882806
Low income,1981,139.527558138706
Low income,1980,141.144962362253
Low income,1979,142.387429992019
Low income,1978,142.81939259422
Low income,1977,144.167205863087
Low income,1976,145.081959312989
Low income,1975,146.274031431185
Low income,1974,147.324287579547
Low income,1973,148.115133270669
Low income,1972,150.615416881177
Low income,1971,150.747174238898
Low income,1970,148.972530558388
Low income,1969,147.544937977643
Low income,1968,145.90018141332
Low income,1967,145.618972168962
Low income,1966,143.651249959912
Low income,1965,141.903916524279
Low income,1964,140.725088751612
Low income,1963,138.966726953637
Low income,1962,137.969859966747
Low income,1961,136.711878027258
Low income,1960,136.193698234522
Lower middle income,2022,
Lower middle income,2021,44.4592264868132
Lower middle income,2020,44.5614900359746
Lower middle income,2019,45.0337373743294
Lower middle income,2018,46.0075008303725
Lower middle income,2017,46.6399406517763
Lower middle income,2016,47.1935438620573
Lower middle income,2015,49.1113335942724
Lower middle income,2014,55.6641236655683
Lower middle income,2013,56.2470288465996
Lower middle income,2012,56.3127575926604
Lower middle income,2011,57.0638000284703
Lower middle income,2010,58.7837583144393
Lower middle income,2009,59.5335621004279
Lower middle income,2008,62.5769220179438
Lower middle income,2007,61.6317821441672
Lower middle income,2006,62.7791847323544
Lower middle income,2005,66.7094381118573
Lower middle income,2004,75.5128866287849
Lower middle income,2003,82.2033318291291
Lower middle income,2002,85.5431854455134
Lower middle income,2001,89.0635273983522
Lower middle income,2000,90.3891081980173
Lower middle income,1999,92.4331341051345
Lower middle income,1998,95.727458209546
Lower middle income,1997,97.3452217168791
Lower middle income,1996,99.8049144944129
Lower middle income,1995,105.063951596876
Lower middle income,1994,107.544694432771
Lower middle income,1993,108.300326998672
Lower middle income,1992,111.346492648958
Lower middle income,1991,111.600527791336
Lower middle income,1990,109.884052252113
Lower middle income,1989,114.938133753095
Lower middle income,1988,115.503872587434
Lower middle income,1987,114.256112876958
Lower middle income,1986,122.403750128315
Lower middle income,1985,123.81907916548
Lower middle income,1984,125.518569143774
Lower middle income,1983,126.826591647772
Lower middle income,1982,128.570386263478
Lower middle income,1981,129.646288747363
Lower middle income,1980,128.117408851564
Lower middle income,1979,128.053958905975
Lower middle income,1978,124.522947391819
Lower middle income,1977,125.47251626172
Lower middle income,1976,131.420618861698
Lower middle income,1975,133.276187733958
Lower middle income,1974,136.015495039871
Lower middle income,1973,137.360346126964
Lower middle income,1972,137.372105006498
Lower middle income,1971,137.112188106375
Lower middle income,1970,135.612919601435
Lower middle income,1969,136.341425333795
Lower middle income,1968,137.012465205413
Lower middle income,1967,137.969439938709
Lower middle income,1966,137.5744138686
Lower middle income,1965,137.93763952937
Lower middle income,1964,138.514062848096
Lower middle income,1963,140.398563332304
Lower middle income,1962,141.600457360996
Lower middle income,1961,141.801109345214
Lower middle income,1960,140.949340629268
Middle East & North Africa,2022,
Middle East & North Africa,2021,35.0370019055872
Middle East & North Africa,2020,35.7333857019118
Middle East & North Africa,2019,36.6979520350254
Middle East & North Africa,2018,38.3535739787642
Middle East & North Africa,2017,39.4546963910414
Middle East & North Africa,2016,40.0067779804087
Middle East & North Africa,2015,41.9044351052783
Middle East & North Africa,2014,43.1324309218039
Middle East & North Africa,2013,43.8519467238294
Middle East & North Africa,2012,43.5760776103653
Middle East & North Africa,2011,43.033378188012
Middle East & North Africa,2010,42.4096291657086
Middle East & North Africa,2009,41.7373619631722
Middle East & North Africa,2008,41.5825987025256
Middle East & North Africa,2007,42.0619663383731
Middle East & North Africa,2006,42.4104863699399
Middle East & North Africa,2005,41.6637814861796
Middle East & North Africa,2004,41.3215344383115
Middle East & North Africa,2003,41.2426529288396
Middle East & North Africa,2002,41.0934666312655
Middle East & North Africa,2001,42.0542274092572
Middle East & North Africa,2000,43.7077865176895
Middle East & North Africa,1999,44.9557648140481
Middle East & North Africa,1998,45.9118582230954
Middle East & North Africa,1997,48.3838712970831
Middle East & North Africa,1996,50.5460036107239
Middle East & North Africa,1995,53.7601240192295
Middle East & North Africa,1994,57.0482362142376
Middle East & North Africa,1993,61.1722016974434
Middle East & North Africa,1992,64.3368672044371
Middle East & North Africa,1991,66.349747706682
Middle East & North Africa,1990,68.9577164061742
Middle East & North Africa,1989,72.4759425848877
Middle East & North Africa,1988,76.2843458828152
Middle East & North Africa,1987,79.9403079845333
Middle East & North Africa,1986,85.4935717648088
Middle East & North Africa,1985,90.9742320138365
Middle East & North Africa,1984,95.2526912895623
Middle East & North Africa,1983,99.8550004943866
Middle East & North Africa,1982,102.209966100022
Middle East & North Africa,1981,104.259470314214
Middle East & North Africa,1980,106.119269108417
Middle East & North Africa,1979,106.341103782214
Middle East & North Africa,1978,108.508012365057
Middle East & North Africa,1977,109.86941115752
Middle East & North Africa,1976,112.031956286684
Middle East & North Africa,1975,113.467327850357
Middle East & North Africa,1974,113.341956976525
Middle East & North Africa,1973,113.974797299773
Middle East & North Africa,1972,116.500633552741
Middle East & North Africa,1971,117.310423316793
Middle East & North Africa,1970,117.004508311592
Middle East & North Africa,1969,119.445509415779
Middle East & North Africa,1968,121.206377434078
Middle East & North Africa,1967,124.3558307291
Middle East & North Africa,1966,126.2577181724
Middle East & North Africa,1965,126.088024311427
Middle East & North Africa,1964,128.2104423677
Middle East & North Africa,1963,130.434420103662
Middle East & North Africa,1962,131.376638425283
Middle East & North Africa,1961,130.891728444483
Middle East & North Africa,1960,131.670776271312
Middle East & North Africa (excluding high income),2022,
Middle East & North Africa (excluding high income),2021,38.1145506975979
Middle East & North Africa (excluding high income),2020,38.9356417926325
Middle East & North Africa (excluding high income),2019,40.0338627398719
Middle East & North Africa (excluding high income),2018,41.8409642172313
Middle East & North Africa (excluding high income),2017,42.9594409666429
Middle East & North Africa (excluding high income),2016,43.5194253285727
Middle East & North Africa (excluding high income),2015,45.7047252964472
Middle East & North Africa (excluding high income),2014,47.130177241152
Middle East & North Africa (excluding high income),2013,47.8917659850871
Middle East & North Africa (excluding high income),2012,47.51114015282
Middle East & North Africa (excluding high income),2011,46.8148336266642
Middle East & North Africa (excluding high income),2010,45.9953251663584
Middle East & North Africa (excluding high income),2009,45.0894452269713
Middle East & North Africa (excluding high income),2008,44.73854177165
Middle East & North Africa (excluding high income),2007,45.0557726158998
Middle East & North Africa (excluding high income),2006,45.2399746940435
Middle East & North Africa (excluding high income),2005,44.1486808731012
Middle East & North Africa (excluding high income),2004,43.5402295691056
Middle East & North Africa (excluding high income),2003,43.273596807447
Middle East & North Africa (excluding high income),2002,42.94923943356
Middle East & North Africa (excluding high income),2001,43.8050468098427
Middle East & North Africa (excluding high income),2000,45.3796735750391
Middle East & North Africa (excluding high income),1999,46.7209482169306
Middle East & North Africa (excluding high income),1998,47.7553997844755
Middle East & North Africa (excluding high income),1997,50.1775799050299
Middle East & North Africa (excluding high income),1996,52.1798286005267
Middle East & North Africa (excluding high income),1995,55.382703223862
Middle East & North Africa (excluding high income),1994,58.5299431575487
Middle East & North Africa (excluding high income),1993,62.645969146258
Middle East & North Africa (excluding high income),1992,65.5867931228244
Middle East & North Africa (excluding high income),1991,67.3617607945107
Middle East & North Africa (excluding high income),1990,69.8952882171786
Middle East & North Africa (excluding high income),1989,73.4410182820148
Middle East & North Africa (excluding high income),1988,77.6581176803615
Middle East & North Africa (excluding high income),1987,81.0910811106814
Middle East & North Africa (excluding high income),1986,86.1967992400546
Middle East & North Africa (excluding high income),1985,91.1643829547556
Middle East & North Africa (excluding high income),1984,94.8147310799634
Middle East & North Africa (excluding high income),1983,99.2688290020483
Middle East & North Africa (excluding high income),1982,101.399602117959
Middle East & North Africa (excluding high income),1981,103.201287642795
Middle East & North Africa (excluding high income),1980,104.907505695511
Middle East & North Africa (excluding high income),1979,104.839305571242
Middle East & North Africa (excluding high income),1978,107.027893970547
Middle East & North Africa (excluding high income),1977,108.308719674836
Middle East & North Africa (excluding high income),1976,110.393469386547
Middle East & North Africa (excluding high income),1975,111.784112438175
Middle East & North Africa (excluding high income),1974,111.526423642149
Middle East & North Africa (excluding high income),1973,112.058985559288
Middle East & North Africa (excluding high income),1972,114.708689142772
Middle East & North Africa (excluding high income),1971,115.36526788546
Middle East & North Africa (excluding high income),1970,114.870397434642
Middle East & North Africa (excluding high income),1969,117.656769842564
Middle East & North Africa (excluding high income),1968,119.709042903969
Middle East & North Africa (excluding high income),1967,122.9288061181
Middle East & North Africa (excluding high income),1966,124.747952182647
Middle East & North Africa (excluding high income),1965,124.297107355958
Middle East & North Africa (excluding high income),1964,126.339438752481
Middle East & North Africa (excluding high income),1963,128.574707591226
Middle East & North Africa (excluding high income),1962,129.353121916125
Middle East & North Africa (excluding high income),1961,128.491537484215
Middle East & North Africa (excluding high income),1960,129.052182195418
Middle East & North Africa (IDA & IBRD countries),2022,
Middle East & North Africa (IDA & IBRD countries),2021,38.0352575716789
Middle East & North Africa (IDA & IBRD countries),2020,38.8532256648572
Middle East & North Africa (IDA & IBRD countries),2019,39.9466755902519
Middle East & North Africa (IDA & IBRD countries),2018,41.7714483164399
