Country,Year,Fixed telephone subscriptions (per 100 people)
Middle East & North Africa (IDA & IBRD countries),1969,0.763343860925343
Middle East & North Africa (IDA & IBRD countries),1968,0.762907499968301
Middle East & North Africa (IDA & IBRD countries),1967,0.762433794508492
Middle East & North Africa (IDA & IBRD countries),1966,0.761983053643499
Middle East & North Africa (IDA & IBRD countries),1965,
Middle East & North Africa (IDA & IBRD countries),1964,0.696946244365295
Middle East & North Africa (IDA & IBRD countries),1963,0.696708724746655
Middle East & North Africa (IDA & IBRD countries),1962,0.696537265580563
Middle East & North Africa (IDA & IBRD countries),1961,0.696361911171117
Middle East & North Africa (IDA & IBRD countries),1960,0.697098035981407
Middle income,2022,7.26407752846087
Middle income,2021,7.52964748056284
Middle income,2020,7.62876713222338
Middle income,2019,7.91037868493654
Middle income,2018,8.21087826651371
Middle income,2017,8.53985842773027
Middle income,2016,8.81717853901196
Middle income,2015,9.46263767504904
Middle income,2014,10.2824624337148
Middle income,2013,11.0074358310597
Middle income,2012,11.6977104403868
Middle income,2011,12.0607704726278
Middle income,2010,12.5536212584607
Middle income,2009,13.0746266632684
Middle income,2008,13.6052611981399
Middle income,2007,13.8829853548375
Middle income,2006,13.8337020126413
Middle income,2005,13.6544629606386
Middle income,2004,12.6326335672111
Middle income,2003,11.2733705955952
Middle income,2002,10.1761505086357
Middle income,2001,9.26408756052025
Middle income,2000,8.13675445898562
Middle income,1999,6.97775516379793
Middle income,1998,6.14759745598068
Middle income,1997,5.47085618998683
Middle income,1996,4.81323661880972
Middle income,1995,4.20962076332478
Middle income,1994,3.6692951296014
Middle income,1993,3.21641168076508
Middle income,1992,2.88908841099258
Middle income,1991,2.64779448977082
Middle income,1990,2.4520790841604
Middle income,1989,2.28783465947392
Middle income,1988,2.14258476028863
Middle income,1987,1.99703756103185
Middle income,1986,1.88439536031874
Middle income,1985,1.77814855652312
Middle income,1984,1.67459580738856
Middle income,1983,1.58222233129075
Middle income,1982,1.5013608472663
Middle income,1981,1.45110342855757
Middle income,1980,1.37977289352151
Middle income,1979,1.28812448869558
Middle income,1978,1.18738039221101
Middle income,1977,1.10707539429418
Middle income,1976,1.0131340282171
Middle income,1975,0.945631723778463
Middle income,1974,
Middle income,1973,
Middle income,1972,
Middle income,1971,
Middle income,1970,
Middle income,1969,
Middle income,1968,
Middle income,1967,
Middle income,1966,
Middle income,1965,
Middle income,1964,
Middle income,1963,
Middle income,1962,
Middle income,1961,
Middle income,1960,
North America,2022,27.3222532343748
North America,2021,29.2169737274743
North America,2020,30.8011823406215
North America,2019,32.2801940232399
North America,2018,33.635783065042
North America,2017,35.6945204605912
North America,2016,37.5684729748438
North America,2015,38.9764383434858
North America,2014,40.5390357542697
North America,2013,42.3765863550795
North America,2012,44.5039817808446
North America,2011,46.4080802633873
North America,2010,48.6961397846702
North America,2009,50.1619218902833
North America,2008,53.4168263502456
North America,2007,52.6583539563426
North America,2006,55.8912729593334
North America,2005,58.7507607792362
North America,2004,60.8450435128903
North America,2003,63.0745019234291
North America,2002,65.6569601455684
North America,2001,67.2130848846681
North America,2000,68.1506249486385
North America,1999,67.7998147770412
North America,1998,65.0886969528551
North America,1997,63.6964547618809
North America,1996,61.7699360975862
North America,1995,60.0904159532266
North America,1994,58.6112004429762
North America,1993,57.3430295453787
North America,1992,56.290014495811
North America,1991,55.525042993025
North America,1990,54.9123329561277
North America,1989,53.6953690218545
North America,1988,52.4213780876609
North America,1987,51.1613339645496
North America,1986,49.7823513594936
North America,1985,49.2236779303527
North America,1984,48.1406317363313
North America,1983,47.3439915534828
North America,1982,46.56437760041
North America,1981,46.2539953482801
North America,1980,42.099808985278
North America,1979,41.2205910524646
North America,1978,40.3982943349399
North America,1977,39.4493970155057
North America,1976,38.6179137306405
North America,1975,37.8780893157151
North America,1974,32.7160105536437
North America,1973,32.7172350610418
North America,1972,32.7186311038683
North America,1971,32.7201282589962
North America,1970,34.0685056474732
North America,1969,28.9668906196314
North America,1968,28.9684155263626
North America,1967,28.9699216180808
North America,1966,28.9713446162408
North America,1965,30.3527484508622
North America,1964,26.5243541701794
North America,1963,26.5236976589018
North America,1962,26.5230797532007
North America,1961,26.5224156752166
North America,1960,27.9518971730683
Not classified,2022,
Not classified,2021,
Not classified,2020,
Not classified,2019,
Not classified,2018,
Not classified,2017,
Not classified,2016,
Not classified,2015,
Not classified,2014,
Not classified,2013,
Not classified,2012,
Not classified,2011,
Not classified,2010,
Not classified,2009,
Not classified,2008,
Not classified,2007,
Not classified,2006,
Not classified,2005,
Not classified,2004,
Not classified,2003,
Not classified,2002,
Not classified,2001,
Not classified,2000,
Not classified,1999,
Not classified,1998,
Not classified,1997,
Not classified,1996,
Not classified,1995,
Not classified,1994,
Not classified,1993,
Not classified,1992,
Not classified,1991,
Not classified,1990,
Not classified,1989,
Not classified,1988,
Not classified,1987,
Not classified,1986,
Not classified,1985,
Not classified,1984,
Not classified,1983,
Not classified,1982,
Not classified,1981,
Not classified,1980,
Not classified,1979,
Not classified,1978,
Not classified,1977,
Not classified,1976,
Not classified,1975,
Not classified,1974,
Not classified,1973,
Not classified,1972,
Not classified,1971,
Not classified,1970,
Not classified,1969,
Not classified,1968,
Not classified,1967,
Not classified,1966,
Not classified,1965,
Not classified,1964,
Not classified,1963,
Not classified,1962,
Not classified,1961,
Not classified,1960,
OECD members,2022,31.3469217327473
OECD members,2021,32.2213441968644
OECD members,2020,32.7295267180786
OECD members,2019,33.3497972061902
OECD members,2018,34.5933114517015
OECD members,2017,35.8063701473024
OECD members,2016,36.8639515672471
OECD members,2015,37.6515793793705
OECD members,2014,38.5565364247683
OECD members,2013,39.6503019507361
OECD members,2012,40.7106222354813
OECD members,2011,41.8504805210087
OECD members,2010,43.0881306382807
OECD members,2009,43.9617137213667
OECD members,2008,42.8169114250562
OECD members,2007,43.2557050772362
OECD members,2006,45.3139535816364
OECD members,2005,46.5201031449351
OECD members,2004,47.4001116627271
OECD members,2003,48.2822855260601
OECD members,2002,49.2275929079753
OECD members,2001,49.6185391174
OECD members,2000,49.8396586306686
OECD members,1999,49.1034166899103
OECD members,1998,47.3767447982592
OECD members,1997,46.5979743462111
OECD members,1996,45.0596544982799
OECD members,1995,43.6511865374843
OECD members,1994,42.2671052937267
OECD members,1993,40.9661303909124
OECD members,1992,39.7808857652323
OECD members,1991,38.6688167394258
OECD members,1990,37.5374215374976
OECD members,1989,36.0883409523196
OECD members,1988,34.7470504210453
OECD members,1987,33.4621152386516
OECD members,1986,32.318430318464
OECD members,1985,31.4410043745297
OECD members,1984,30.5014780168469
OECD members,1983,29.6165634166756
OECD members,1982,28.740662885741
OECD members,1981,27.951976736552
OECD members,1980,26.2506264710001
OECD members,1979,25.2062959367694
OECD members,1978,24.283364037714
OECD members,1977,23.1574273752585
OECD members,1976,22.1226087973347
OECD members,1975,21.152486382784
OECD members,1974,15.9829249298088
OECD members,1973,16.0174563461668
OECD members,1972,16.0529298609413
OECD members,1971,16.0882912202685
OECD members,1970,16.3226376287665
OECD members,1969,12.5674191720778
OECD members,1968,12.5927636298025
OECD members,1967,12.6163984086281
OECD members,1966,12.6380963212717
OECD members,1965,12.832682629362
OECD members,1964,10.868960072302
OECD members,1963,10.8746328303099
OECD members,1962,10.8770873703628
OECD members,1961,10.8756366827886
OECD members,1960,11.0416807474496
Other small states,2022,9.63341755345547
Other small states,2021,9.73451146663321
Other small states,2020,10.3154631541156
Other small states,2019,10.4406026206048
Other small states,2018,9.81451777625545
Other small states,2017,10.1555400795838
Other small states,2016,10.3904655190016
Other small states,2015,10.7483061410981
Other small states,2014,11.1202565331809
Other small states,2013,11.5089714455689
Other small states,2012,11.9009543372762
Other small states,2011,12.0928799407396
Other small states,2010,12.0412203219115
Other small states,2009,12.4239638756122
Other small states,2008,12.6182295539769
Other small states,2007,12.5344194066865
Other small states,2006,12.4735812368885
Other small states,2005,12.7313317867887
Other small states,2004,12.350989895057
Other small states,2003,12.5426893983394
Other small states,2002,13.0000849583955
Other small states,2001,13.2656130190668
Other small states,2000,13.1747579556125
Other small states,1999,12.8143851626229
Other small states,1998,12.4231243868203
Other small states,1997,11.8790318947578
Other small states,1996,11.1564401261487
Other small states,1995,10.4670247192765
Other small states,1994,9.92176956015527
Other small states,1993,9.35915197279103
Other small states,1992,8.80610069600155
Other small states,1991,8.30518903400099
Other small states,1990,7.90745275170362
Other small states,1989,7.64467432810967
Other small states,1988,7.403488900019
Other small states,1987,7.09479048401092
Other small states,1986,6.75972707963097
Other small states,1985,6.40486489010495
Other small states,1984,6.14020314730745
Other small states,1983,5.85935990187683
Other small states,1982,5.44962987464374
Other small states,1981,5.11396948537896
