Country,Year,Total Labour Force
Slovenia,2007,1035.0
Slovenia,2008,1041.65
Slovenia,2009,1041.575
Slovenia,2010,1041.375
Slovenia,2011,1019.35
Slovenia,2012,1013.225
Slovenia,2013,1007.65
Slovenia,2014,1014.775
Slovenia,2015,1007.775
Slovenia,2016,994.575
Slovenia,2017,1026.45
Slovenia,2018,1033.425
Slovenia,2019,1028.225
Slovenia,2020,1029.175
Slovenia,2021,1019.95
Slovenia,2022,1027.35
Slovenia,1996,935.6
Slovenia,1997,956.8
Slovenia,1998,976.8
Slovenia,1999,953.475
Slovenia,2000,965.625
Slovenia,2001,976.575
Slovenia,2002,970.8
Slovenia,2003,961.35
Slovenia,2004,1006.775
Slovenia,2005,1015.25
Slovenia,2006,1022.0
Slovenia,2007,1035.0
Slovenia,2008,1041.65
Slovenia,2009,1041.575
Slovenia,2010,1041.375
Slovenia,2011,1019.35
Slovenia,2012,1013.225
Slovenia,2013,1007.65
Slovenia,2014,1014.775
Slovenia,2015,1007.775
Slovenia,2016,994.575
Slovenia,2017,1026.45
Slovenia,2018,1033.425
Slovenia,2019,1028.225
Slovenia,2020,1029.175
Slovenia,2021,1019.95
Slovenia,2022,1027.35
Sweden,1990,4568.0
Sweden,1991,4545.0
Sweden,1992,4470.0
Sweden,1993,4380.0
Sweden,1994,4354.0
Sweden,1995,4391.0
Sweden,1996,4402.5
Sweden,1997,4367.2
Sweden,1998,4347.0
Sweden,1999,4382.0
Sweden,2000,4418.0
Sweden,2001,4538.125
Sweden,2002,4554.875
Sweden,2003,4574.05
Sweden,2004,4589.525
Sweden,2005,4687.325
Sweden,2006,4766.25
Sweden,2007,4838.8
Sweden,2008,4898.35
Sweden,2009,4909.325
Sweden,2010,4949.85
Sweden,2011,5017.475
Sweden,2012,5060.75
Sweden,2013,5116.475
Sweden,2014,5184.475
Sweden,2015,5225.125
Sweden,2016,5278.925
Sweden,2017,5383.3
Sweden,2018,5443.75
Sweden,2019,5507.9
Sweden,2020,5522.15
Sweden,2021,5609.575
Sweden,2022,5675.275
Sweden,1990,4568.0
Sweden,1991,4545.0
Sweden,1992,4470.0
Sweden,1993,4380.0
Sweden,1994,4354.0
Sweden,1995,4391.0
Sweden,1996,4402.5
Sweden,1997,4367.2
Sweden,1998,4347.0
Sweden,1999,4382.0
Sweden,2000,4418.0
Sweden,2001,4538.125
Sweden,2002,4554.875
Sweden,2003,4574.05
Sweden,2004,4589.525
Sweden,2005,4687.325
Sweden,2006,4766.25
Sweden,2007,4838.8
Sweden,2008,4898.35
Sweden,2009,4909.325
Sweden,2010,4949.85
Sweden,2011,5017.475
Sweden,2012,5060.75
Sweden,2013,5116.475
Sweden,2014,5184.475
Sweden,2015,5225.125
Sweden,2016,5278.925
Sweden,2017,5383.3
Sweden,2018,5443.75
Sweden,2019,5507.9
Sweden,2020,5522.15
Sweden,2021,5609.575
Sweden,2022,5675.275
Sweden,1990,4568.0
Sweden,1991,4545.0
Sweden,1992,4470.0
Sweden,1993,4380.0
Sweden,1994,4354.0
Sweden,1995,4391.0
Sweden,1996,4402.5
Sweden,1997,4367.2
Sweden,1998,4347.0
Sweden,1999,4382.0
Sweden,2000,4418.0
Sweden,2001,4538.125
Sweden,2002,4554.875
Sweden,2003,4574.05
Sweden,2004,4589.525
Sweden,2005,4687.325
Sweden,2006,4766.25
Sweden,2007,4838.8
Sweden,2008,4898.35
Sweden,2009,4909.325
Sweden,2010,4949.85
Sweden,2011,5017.475
Sweden,2012,5060.75
Sweden,2013,5116.475
Sweden,2014,5184.475
Sweden,2015,5225.125
Sweden,2016,5278.925
Sweden,2017,5383.3
Sweden,2018,5443.75
Sweden,2019,5507.9
Sweden,2020,5522.15
Sweden,2021,5609.575
Sweden,2022,5675.275
Sweden,1990,4568.0
Sweden,1991,4545.0
Sweden,1992,4470.0
Sweden,1993,4380.0
Sweden,1994,4354.0
Sweden,1995,4391.0
Sweden,1996,4402.5
Sweden,1997,4367.2
Sweden,1998,4347.0
Sweden,1999,4382.0
Sweden,2000,4418.0
Sweden,2001,4538.125
Sweden,2002,4554.875
Sweden,2003,4574.05
Sweden,2004,4589.525
Sweden,2005,4687.325
Sweden,2006,4766.25
Sweden,2007,4838.8
Sweden,2008,4898.35
Sweden,2009,4909.325
Sweden,2010,4949.85
Sweden,2011,5017.475
Sweden,2012,5060.75
Sweden,2013,5116.475
Sweden,2014,5184.475
Sweden,2015,5225.125
Sweden,2016,5278.925
Sweden,2017,5383.3
Sweden,2018,5443.75
Sweden,2019,5507.9
Sweden,2020,5522.15
Sweden,2021,5609.575
Sweden,2022,5675.275
Sweden,1990,4568.0
Sweden,1991,4545.0
Sweden,1992,4470.0
Sweden,1993,4380.0
Sweden,1994,4354.0
Sweden,1995,4391.0
Sweden,1996,4402.5
Sweden,1997,4367.2
Sweden,1998,4347.0
Sweden,1999,4382.0
Sweden,2000,4418.0
Sweden,2001,4538.125
Sweden,2002,4554.875
Sweden,2003,4574.05
Sweden,2004,4589.525
Sweden,2005,4687.325
Sweden,2006,4766.25
Sweden,2007,4838.8
Sweden,2008,4898.35
Sweden,2009,4909.325
Sweden,2010,4949.85
Sweden,2011,5017.475
Sweden,2012,5060.75
Sweden,2013,5116.475
Sweden,2014,5184.475
Sweden,2015,5225.125
Sweden,2016,5278.925
Sweden,2017,5383.3
Sweden,2018,5443.75
Sweden,2019,5507.9
Sweden,2020,5522.15
Sweden,2021,5609.575
Sweden,2022,5675.275
Sweden,1990,4568.0
Sweden,1991,4545.0
Sweden,1992,4470.0
Sweden,1993,4380.0
Sweden,1994,4354.0
Sweden,1995,4391.0
Sweden,1996,4402.5
Sweden,1997,4367.2
Sweden,1998,4347.0
Sweden,1999,4382.0
Sweden,2000,4418.0
Sweden,2001,4538.125
Sweden,2002,4554.875
Sweden,2003,4574.05
Sweden,2004,4589.525
Sweden,2005,4687.325
Sweden,2006,4766.25
Sweden,2007,4838.8
Sweden,2008,4898.35
Sweden,2009,4909.325
Sweden,2010,4949.85
Sweden,2011,5017.475
Sweden,2012,5060.75
Sweden,2013,5116.475
Sweden,2014,5184.475
Sweden,2015,5225.125
Sweden,2016,5278.925
Sweden,2017,5383.3
Sweden,2018,5443.75
Sweden,2019,5507.9
Sweden,2020,5522.15
Sweden,2021,5609.575
Sweden,2022,5675.275
Sweden,1990,4568.0
Sweden,1991,4545.0
Sweden,1992,4470.0
Sweden,1993,4380.0
Sweden,1994,4354.0
Sweden,1995,4391.0
Sweden,1996,4402.5
Sweden,1997,4367.2
Sweden,1998,4347.0
Sweden,1999,4382.0
Sweden,2000,4418.0
Sweden,2001,4538.125
Sweden,2002,4554.875
Sweden,2003,4574.05
Sweden,2004,4589.525
Sweden,2005,4687.325
Sweden,2006,4766.25
Sweden,2007,4838.8
Sweden,2008,4898.35
Sweden,2009,4909.325
Sweden,2010,4949.85
Sweden,2011,5017.475
Sweden,2012,5060.75
Sweden,2013,5116.475
Sweden,2014,5184.475
Sweden,2015,5225.125
Sweden,2016,5278.925
Sweden,2017,5383.3
Sweden,2018,5443.75
Sweden,2019,5507.9
Sweden,2020,5522.15
Sweden,2021,5609.575
Sweden,2022,5675.275
Sweden,1990,4568.0
Sweden,1991,4545.0
Sweden,1992,4470.0
Sweden,1993,4380.0
Sweden,1994,4354.0
Sweden,1995,4391.0
Sweden,1996,4402.5
Sweden,1997,4367.2
Sweden,1998,4347.0
Sweden,1999,4382.0
Sweden,2000,4418.0
Sweden,2001,4538.125
Sweden,2002,4554.875
Sweden,2003,4574.05
Sweden,2004,4589.525
Sweden,2005,4687.325
Sweden,2006,4766.25
Sweden,2007,4838.8
Sweden,2008,4898.35
Sweden,2009,4909.325
Sweden,2010,4949.85
Sweden,2011,5017.475
Sweden,2012,5060.75
Sweden,2013,5116.475
Sweden,2014,5184.475
Sweden,2015,5225.125
Sweden,2016,5278.925
Sweden,2017,5383.3
Sweden,2018,5443.75
Sweden,2019,5507.9
Sweden,2020,5522.15
Sweden,2021,5609.575
Sweden,2022,5675.275
Sweden,1990,4568.0
Sweden,1991,4545.0
Sweden,1992,4470.0
Sweden,1993,4380.0
Sweden,1994,4354.0
Sweden,1995,4391.0
Sweden,1996,4402.5
Sweden,1997,4367.2
Sweden,1998,4347.0
Sweden,1999,4382.0
Sweden,2000,4418.0
Sweden,2001,4538.125
Sweden,2002,4554.875
Sweden,2003,4574.05
Sweden,2004,4589.525
Sweden,2005,4687.325
Sweden,2006,4766.25
Sweden,2007,4838.8
Sweden,2008,4898.35
Sweden,2009,4909.325
Sweden,2010,4949.85
Sweden,2011,5017.475
Sweden,2012,5060.75
Sweden,2013,5116.475
Sweden,2014,5184.475
Sweden,2015,5225.125
Sweden,2016,5278.925
Sweden,2017,5383.3
Sweden,2018,5443.75
Sweden,2019,5507.9
Sweden,2020,5522.15
Sweden,2021,5609.575
Sweden,2022,5675.275
Sweden,1990,4568.0
Sweden,1991,4545.0
Sweden,1992,4470.0
Sweden,1993,4380.0
Sweden,1994,4354.0
Sweden,1995,4391.0
Sweden,1996,4402.5
Sweden,1997,4367.2
Sweden,1998,4347.0
Sweden,1999,4382.0
Sweden,2000,4418.0
Sweden,2001,4538.125
Sweden,2002,4554.875
Sweden,2003,4574.05
Sweden,2004,4589.525
Sweden,2005,4687.325
Sweden,2006,4766.25
Sweden,2007,4838.8
Sweden,2008,4898.35
Sweden,2009,4909.325
Sweden,2010,4949.85
Sweden,2011,5017.475
Sweden,2012,5060.75
Sweden,2013,5116.475
Sweden,2014,5184.475
Sweden,2015,5225.125
Sweden,2016,5278.925
Sweden,2017,5383.3
Sweden,2018,5443.75
Sweden,2019,5507.9
Sweden,2020,5522.15
Sweden,2021,5609.575
Sweden,2022,5675.275
Sweden,1990,4568.0
Sweden,1991,4545.0
Sweden,1992,4470.0
Sweden,1993,4380.0
Sweden,1994,4354.0
Sweden,1995,4391.0
Sweden,1996,4402.5
Sweden,1997,4367.2
Sweden,1998,4347.0
Sweden,1999,4382.0
Sweden,2000,4418.0
Sweden,2001,4538.125
Sweden,2002,4554.875
Sweden,2003,4574.05
Sweden,2004,4589.525
Sweden,2005,4687.325
Sweden,2006,4766.25
Sweden,2007,4838.8
Sweden,2008,4898.35
Sweden,2009,4909.325
Sweden,2010,4949.85
Sweden,2011,5017.475
Sweden,2012,5060.75
Sweden,2013,5116.475
Sweden,2014,5184.475
Sweden,2015,5225.125
Sweden,2016,5278.925
Sweden,2017,5383.3
Sweden,2018,5443.75
Sweden,2019,5507.9
Sweden,2020,5522.15
Sweden,2021,5609.575
Sweden,2022,5675.275
Turkiye,2006,22383.68
Turkiye,2007,22768.32
Turkiye,2008,23471.22
Turkiye,2009,24323.55
Turkiye,2010,25287.97
Turkiye,2011,26422.82
Turkiye,2012,27021.2
Turkiye,2013,27960.32
Turkiye,2014,28772.13
Turkiye,2015,29652.15
Turkiye,2016,30523.1
Turkiye,2017,31616.82
Turkiye,2018,32244.65
Turkiye,2019,32523.57
Turkiye,2020,30849.32
Turkiye,2021,32742.75
Turkiye,2022,34316.5
Turkiye,2006,22383.68
Turkiye,2007,22768.32
Turkiye,2008,23471.22
Turkiye,2009,24323.55
Turkiye,2010,25287.97
Turkiye,2011,26422.82
Turkiye,2012,27021.2
Turkiye,2013,27960.32
Turkiye,2014,28772.13
Turkiye,2015,29652.15
Turkiye,2016,30523.1
Turkiye,2017,31616.82
Turkiye,2018,32244.65
Turkiye,2019,32523.57
Turkiye,2020,30849.32
Turkiye,2021,32742.75
Turkiye,2022,34316.5
Turkiye,2006,22383.68
Turkiye,2007,22768.32
Turkiye,2008,23471.22
Turkiye,2009,24323.55
Turkiye,2010,25287.97
Turkiye,2011,26422.82
Turkiye,2012,27021.2
Turkiye,2013,27960.32
Turkiye,2014,28772.13
Turkiye,2015,29652.15
Turkiye,2016,30523.1
Turkiye,2017,31616.82
Turkiye,2018,32244.65
Turkiye,2019,32523.57
Turkiye,2020,30849.32
Turkiye,2021,32742.75
Turkiye,2022,34316.5
Turkiye,2006,22383.68
Turkiye,2007,22768.32
Turkiye,2008,23471.22
Turkiye,2009,24323.55
Turkiye,2010,25287.97
Turkiye,2011,26422.82
Turkiye,2012,27021.2
Turkiye,2013,27960.32
Turkiye,2014,28772.13
Turkiye,2015,29652.15
Turkiye,2016,30523.1
Turkiye,2017,31616.82
Turkiye,2018,32244.65
Turkiye,2019,32523.57
Turkiye,2020,30849.32
Turkiye,2021,32742.75
Turkiye,2022,34316.5
Turkiye,2006,22383.68
Turkiye,2007,22768.32
Turkiye,2008,23471.22
Turkiye,2009,24323.55
Turkiye,2010,25287.97
Turkiye,2011,26422.82
Turkiye,2012,27021.2
Turkiye,2013,27960.32
Turkiye,2014,28772.13
Turkiye,2015,29652.15
Turkiye,2016,30523.1
Turkiye,2017,31616.82
Turkiye,2018,32244.65
Turkiye,2019,32523.57
Turkiye,2020,30849.32
Turkiye,2021,32742.75
Turkiye,2022,34316.5
United States,1990,125839.8
United States,1991,126346.3
United States,1992,128105.1
United States,1993,129199.8
United States,1994,131061.6
United States,1995,132304.1
United States,1996,133943.4
United States,1997,136296.8
United States,1998,137673.3
United States,1999,139367.6
United States,2000,142582.6
United States,2001,143733.9
United States,2002,144862.9
United States,2003,146509.7
United States,2004,147401.2
United States,2005,149320.3
United States,2006,151427.6
United States,2007,153124.2
United States,2008,154286.7
United States,2009,154142.0
United States,2010,153888.6
United States,2011,153616.7
United States,2012,154974.6
United States,2013,155389.2
United States,2014,155921.8
United States,2015,157129.9
United States,2016,159187.2
United States,2017,160319.8
United States,2018,162075.0
United States,2019,163538.7
United States,2020,160742.3
United States,2021,161203.9
United States,2022,164287.2
United States,1990,125839.8
United States,1991,126346.3
United States,1992,128105.1
United States,1993,129199.8
United States,1994,131061.6
United States,1995,132304.1
United States,1996,133943.4
United States,1997,136296.8
United States,1998,137673.3
United States,1999,139367.6
United States,2000,142582.6
United States,2001,143733.9
United States,2002,144862.9
United States,2003,146509.7
United States,2004,147401.2
United States,2005,149320.3
United States,2006,151427.6
United States,2007,153124.2
United States,2008,154286.7
United States,2009,154142.0
United States,2010,153888.6
United States,2011,153616.7
United States,2012,154974.6
United States,2013,155389.2
United States,2014,155921.8
United States,2015,157129.9
United States,2016,159187.2
United States,2017,160319.8
United States,2018,162075.0
United States,2019,163538.7
United States,2020,160742.3
United States,2021,161203.9
United States,2022,164287.2
United States,1990,125839.8
United States,1991,126346.3
United States,1992,128105.1
United States,1993,129199.8
United States,1994,131061.6
United States,1995,132304.1
United States,1996,133943.4
United States,1997,136296.8
United States,1998,137673.3
United States,1999,139367.6
United States,2000,142582.6
United States,2001,143733.9
United States,2002,144862.9
United States,2003,146509.7
United States,2004,147401.2
United States,2005,149320.3
United States,2006,151427.6
United States,2007,153124.2
United States,2008,154286.7
United States,2009,154142.0
United States,2010,153888.6
United States,2011,153616.7
United States,2012,154974.6
United States,2013,155389.2
United States,2014,155921.8
United States,2015,157129.9
United States,2016,159187.2
United States,2017,160319.8
United States,2018,162075.0
United States,2019,163538.7
United States,2020,160742.3
United States,2021,161203.9
United States,2022,164287.2
United States,1990,125839.8
United States,1991,126346.3
United States,1992,128105.1
United States,1993,129199.8
United States,1994,131061.6
United States,1995,132304.1
United States,1996,133943.4
United States,1997,136296.8
United States,1998,137673.3
United States,1999,139367.6
United States,2000,142582.6
United States,2001,143733.9
United States,2002,144862.9
United States,2003,146509.7
United States,2004,147401.2
United States,2005,149320.3
United States,2006,151427.6
United States,2007,153124.2
United States,2008,154286.7
United States,2009,154142.0
United States,2010,153888.6
United States,2011,153616.7
United States,2012,154974.6
United States,2013,155389.2
United States,2014,155921.8
United States,2015,157129.9
United States,2016,159187.2
United States,2017,160319.8
United States,2018,162075.0
United States,2019,163538.7
United States,2020,160742.3
United States,2021,161203.9
United States,2022,164287.2
United States,1990,125839.8
United States,1991,126346.3
United States,1992,128105.1
United States,1993,129199.8
United States,1994,131061.6
United States,1995,132304.1
United States,1996,133943.4
United States,1997,136296.8
United States,1998,137673.3
United States,1999,139367.6
United States,2000,142582.6
United States,2001,143733.9
United States,2002,144862.9
United States,2003,146509.7
United States,2004,147401.2
United States,2005,149320.3
United States,2006,151427.6
United States,2007,153124.2
United States,2008,154286.7
United States,2009,154142.0
United States,2010,153888.6
United States,2011,153616.7
United States,2012,154974.6
United States,2013,155389.2
United States,2014,155921.8
United States,2015,157129.9
United States,2016,159187.2
United States,2017,160319.8
United States,2018,162075.0
United States,2019,163538.7
United States,2020,160742.3
United States,2021,161203.9
United States,2022,164287.2
United States,1990,125839.8
United States,1991,126346.3
United States,1992,128105.1
United States,1993,129199.8
United States,1994,131061.6
United States,1995,132304.1
United States,1996,133943.4
United States,1997,136296.8
United States,1998,137673.3
United States,1999,139367.6
United States,2000,142582.6
United States,2001,143733.9
United States,2002,144862.9
United States,2003,146509.7
United States,2004,147401.2
United States,2005,149320.3
United States,2006,151427.6
United States,2007,153124.2
United States,2008,154286.7
United States,2009,154142.0
United States,2010,153888.6
United States,2011,153616.7
United States,2012,154974.6
United States,2013,155389.2
United States,2014,155921.8
United States,2015,157129.9
United States,2016,159187.2
United States,2017,160319.8
United States,2018,162075.0
United States,2019,163538.7
United States,2020,160742.3
United States,2021,161203.9
United States,2022,164287.2
United States,1990,125839.8
United States,1991,126346.3
United States,1992,128105.1
United States,1993,129199.8
United States,1994,131061.6
United States,1995,132304.1
United States,1996,133943.4
United States,1997,136296.8
United States,1998,137673.3
United States,1999,139367.6
United States,2000,142582.6
United States,2001,143733.9
United States,2002,144862.9
United States,2003,146509.7
United States,2004,147401.2
United States,2005,149320.3
United States,2006,151427.6
United States,2007,153124.2
United States,2008,154286.7
United States,2009,154142.0
United States,2010,153888.6
United States,2011,153616.7
United States,2012,154974.6
United States,2013,155389.2
United States,2014,155921.8
United States,2015,157129.9
United States,2016,159187.2
United States,2017,160319.8
United States,2018,162075.0
United States,2019,163538.7
United States,2020,160742.3
United States,2021,161203.9
United States,2022,164287.2
United States,1990,125839.8
United States,1991,126346.3
United States,1992,128105.1
United States,1993,129199.8
United States,1994,131061.6
United States,1995,132304.1
United States,1996,133943.4
United States,1997,136296.8
United States,1998,137673.3
United States,1999,139367.6
United States,2000,142582.6
United States,2001,143733.9
United States,2002,144862.9
United States,2003,146509.7
United States,2004,147401.2
United States,2005,149320.3
United States,2006,151427.6
United States,2007,153124.2
United States,2008,154286.7
United States,2009,154142.0
United States,2010,153888.6
United States,2011,153616.7
United States,2012,154974.6
United States,2013,155389.2
United States,2014,155921.8
United States,2015,157129.9
United States,2016,159187.2
United States,2017,160319.8
United States,2018,162075.0
United States,2019,163538.7
United States,2020,160742.3
United States,2021,161203.9
United States,2022,164287.2
United States,1990,125839.8
United States,1991,126346.3
United States,1992,128105.1
United States,1993,129199.8
United States,1994,131061.6
United States,1995,132304.1
United States,1996,133943.4
United States,1997,136296.8
United States,1998,137673.3
United States,1999,139367.6
United States,2000,142582.6
United States,2001,143733.9
United States,2002,144862.9
United States,2003,146509.7
United States,2004,147401.2
United States,2005,149320.3
United States,2006,151427.6
United States,2007,153124.2
United States,2008,154286.7
United States,2009,154142.0
United States,2010,153888.6
United States,2011,153616.7
United States,2012,154974.6
United States,2013,155389.2
United States,2014,155921.8
United States,2015,157129.9
United States,2016,159187.2
United States,2017,160319.8
United States,2018,162075.0
United States,2019,163538.7
United States,2020,160742.3
United States,2021,161203.9
United States,2022,164287.2
United States,1990,125839.8
United States,1991,126346.3
United States,1992,128105.1
United States,1993,129199.8
United States,1994,131061.6
United States,1995,132304.1
United States,1996,133943.4
United States,1997,136296.8
United States,1998,137673.3
United States,1999,139367.6
United States,2000,142582.6
United States,2001,143733.9
United States,2002,144862.9
United States,2003,146509.7
United States,2004,147401.2
United States,2005,149320.3
United States,2006,151427.6
United States,2007,153124.2
United States,2008,154286.7
United States,2009,154142.0
United States,2010,153888.6
United States,2011,153616.7
United States,2012,154974.6
United States,2013,155389.2
United States,2014,155921.8
United States,2015,157129.9
United States,2016,159187.2
United States,2017,160319.8
United States,2018,162075.0
United States,2019,163538.7
United States,2020,160742.3
United States,2021,161203.9
United States,2022,164287.2
United States,1990,125839.8
United States,1991,126346.3
United States,1992,128105.1
United States,1993,129199.8
United States,1994,131061.6
United States,1995,132304.1
United States,1996,133943.4
United States,1997,136296.8
United States,1998,137673.3
United States,1999,139367.6
United States,2000,142582.6
United States,2001,143733.9
United States,2002,144862.9
United States,2003,146509.7
United States,2004,147401.2
United States,2005,149320.3
United States,2006,151427.6
United States,2007,153124.2
United States,2008,154286.7
United States,2009,154142.0
United States,2010,153888.6
United States,2011,153616.7
United States,2012,154974.6
United States,2013,155389.2
United States,2014,155921.8
United States,2015,157129.9
